WikiID,Name,global_revenue,budget,gross_domestic,opening_weekend,rating_score,number_of_ratings,watched_rank,producer,release_year
21419781,Before Vanishing,None,None,None,None,None,None,None,None,None
8368963,Eating Out 2: Sloppy Seconds,37072.0,None,37072.0,4394.0,6.2,4100.0,None,Phillip J. Bartell,2006
17139107,Sweet Rosie O'Grady,None,1185000.0,None,None,6.2,342.0,None,Irving Cummings,1943
14009165,Viva,None,None,None,None,5.9,1400.0,None,Anna Biller,2007
31322596,Die Dresdner Philharmoniker,None,None,None,None,None,None,None,Joachim Kunert,1955
19162068,The Creature of the Sunny Side Up Trailer Park,None,10000000.0,None,None,3.8,163.0,None,Christopher Coppola,2006
18699640,The Halliday Brand,None,None,None,None,6.3,501.0,None,Joseph H. Lewis,1957
28270857,A Broken Sole,None,450000.0,None,None,6.2,14.0,None,Antony Marsellis,2006
51563,The Luzhin Defence,1873620.0,None,1053070.0,63203.0,6.8,4600.0,None,Marleen Gorris,2000
2739891,Bruce Lee and I,None,None,None,None,3.5,179.0,None,Mar Lo,1976
12685951,Dulcinea,None,None,None,None,8.2,118.0,None,Vicente Escrivá,1962
30873754,Rider On The Rain,None,None,708382.0,None,6.7,3700.0,None,René Clément,1970
6947418,Gunda,None,None,None,None,7.3,11000.0,None,Kanti Shah,1998
31322349,Dresden,None,None,None,None,None,None,None,None,None
7040349,In The Navy,None,380000.0,None,None,6.7,3200.0,None,Arthur Lubin,1941
29146986,Mere Brother Ki Dulhan,11983381.0,None,496172.0,403017.0,5.9,10000.0,None,Ali Abbas Zafar,2011
4384761,The Black Godfather,None,None,491900.0,None,4.3,553.0,None,John Evans,1974
1135295,Thir13en Ghosts,68467960.0,42000000.0,41867960.0,15165355.0,5.6,92000.0,674.0,Steve Beck,2001
7139279,Falkenberg Farewell,524092.0,300000.0,None,None,6.4,2900.0,None,Jesper Ganslandt,2006
15782595,A Match Made in Heaven,None,None,None,None,5.6,280.0,None,Paul Wendkos,1997
20112989,Design for Death,None,None,None,None,5.9,45.0,None,Richard Fleischer,1947
22078530,My Wife's Enemy,None,None,None,None,5.6,70.0,None,Gianni Puccini,1959
6790034,Twelve Months,None,None,None,None,7.3,416.0,None,Kimio Yabuki,1980
31156617,Achaneyanenikkishtam,None,None,None,None,4.8,86.0,None,Suresh Krishna,2001
21752777,Love Has Many Faces,None,None,None,None,5.2,495.0,None,Alexander Singer,1965
2371912,Jesse James,3444.0,1600000.0,None,None,7.0,4800.0,None,Henry King,1939
23151160,Quiet Weekend,None,None,None,None,6.4,179.0,None,Harold French,1946
24580945,Wicked,None,None,None,None,5.9,61.0,None,Allan Dwan,1931
2531343,Bomb the System,15520.0,500000.0,15520.0,7551.0,6.4,1100.0,None,Adam Bhala Lough,2002
9015881,Change of Heart,None,None,None,None,6.0,347.0,None,John G. Blystone,1934
9258637,Sergeant Swell of the Mounties,None,None,None,None,7.1,17.0,None,Len Janson,1972
33276299,Mayilu,None,40000000.0,None,None,None,None,None,Jeevan,2012
8346431,"Shake, Rattle & Roll IV",None,None,None,None,6.5,411.0,None,Peque Gallaga,1992
1888433,The Americanization of Emily,None,2700000.0,None,None,7.3,5500.0,None,Arthur Hiller,1964
31274562,This Man Is Mine,None,None,None,None,5.9,46.0,None,Marcel Varnel,1946
5728728,When Dinosaurs Roamed America,None,None,None,None,7.5,542.0,None,Pierre de Lespinois,2001
707151,Wing Commander,11578059.0,30000000.0,11578059.0,5114365.0,4.3,17000.0,None,Chris Roberts,1999
14259885,Lord Chumley,None,None,None,None,None,None,None,James Kirkwood,1914
6080132,Cotton Mary,299432.0,3500000.0,299432.0,24680.0,5.2,542.0,None,Ismail Merchant,1999
14057791,Joe Strummer: The Future Is Unwritten,1193491.0,None,248362.0,20880.0,7.5,4100.0,None,Julien Temple,2007
5682277,Ladies' Night,6934464.0,None,None,None,5.5,646.0,None,Gabriela Tagliavini,2003
18852166,Tree Cornered Tweety,None,None,None,None,6.9,258.0,None,Friz Freleng,1956
2363173,Spring Break Shark Attack,None,None,None,None,None,None,None,None,None
5422935,David Copperfield,None,None,None,None,7.7,4900.0,3802.0,Daniel Radcliffe,None
31156215,Thapaswini,None,None,None,None,None,None,None,M. Krishnan Nair,1971
35258994,Idhaya Veenai,None,None,None,None,6.6,9.0,None,R. Krishnan,1972
3166983,Bates Motel,None,None,None,None,3.8,1700.0,None,Richard Rothstein,1987
19410960,Boulevard des Italiens,None,None,None,None,None,None,None,None,None
5047902,De Lift,None,350000.0,None,None,6.1,7500.0,None,Dick Maas,1983
23124379,Rokunin no ansatsusha,None,None,None,None,None,None,None,Eisuke Takizawa,1955
3429156,Kaze Ghost Warrior,None,None,None,None,None,None,None,None,None
12242866,The Man Who Fell to Earth,None,None,None,None,None,None,None,None,None
22343600,Sons of Matthew,None,None,None,None,6.9,86.0,None,Charles Chauvel,1949
1321163,Made,5480653.0,5000000.0,5313300.0,118003.0,6.3,19000.0,None,Jon Favreau,2001
31582793,Nana,None,None,None,None,6.2,26.0,None,Celestino Gorostiza,1944
32158559,Dream Well,169466.0,3500000.0,None,None,1.3,9800.0,None,Gábor Forgács,2009
21371594,Zoku Aoi sanmyaku Yukiko no maki,None,None,None,None,None,None,None,Shûe Matsubayashi,1957
7169030,Children of Divorce,None,None,None,None,6.5,377.0,None,Frank Lloyd,1927
20903449,Maha Sati Savitri,None,None,None,None,7.2,12.0,None,Chandrakant,1973
17602253,The Stalking Moon,None,None,None,None,6.6,3100.0,None,Robert Mulligan,1968
10426249,Novel Appeal,None,None,None,None,7.4,239.0,None,John Nesbitt,None
27998444,Port of Missing Girls,None,None,None,None,5.9,101.0,None,Karl Brown,1938
32894085,Bikini Summer 2,None,None,None,None,None,None,None,None,None
5994420,The Jungle Princess,None,300000.0,None,None,6.6,200.0,None,Wilhelm Thiele,1936
22147898,Two People,None,1700000.0,None,None,6.2,237.0,None,Robert Wise,1973
2531338,Knots,None,None,None,None,5.6,1100.0,None,Greg Lombardo,2004
14203096,Sheep Ahoy,None,None,None,None,7.6,364.0,None,Chuck Jones,1954
2564151,Loser,18404706.0,20000000.0,15618626.0,6008611.0,5.3,30000.0,4511.0,Amy Heckerling,2000
2875936,Nekro,None,100000.0,None,None,7.7,44.0,None,Nicolas Masson,1997
13603154,Super High Me,None,600000.0,None,None,6.0,13000.0,None,Michael Blieden,2007
35485631,Naan Pesa Ninaipathellam,None,None,None,None,7.7,15.0,None,Vikraman,1993
33186788,Parasmani,None,None,None,None,6.6,56.0,None,Babubhai Mistry,1963
20334420,My Friend Joe,None,4000000.0,None,None,6.6,300.0,None,Chris Bould,1996
33044333,The Blonde from Buenos Aires,None,None,None,None,None,None,None,George Cahan,1961
4680482,Come Fly with Me,None,None,None,None,6.2,763.0,None,Henry Levin,1963
4562305,Uh-Oh!,None,None,None,None,None,None,None,None,None
33215606,Chal Chal Re Naujawan,None,None,None,None,None,None,None,Gyan Mukherjee,1944
31464117,The Affairs of Jimmy Valentine,None,None,None,None,6.1,121.0,None,Bernard Vorhaus,1942
23131817,Dead Mountaineer's Hotel,None,None,None,None,6.6,1600.0,None,Grigori Kromanov,1979
16839300,Brave,538983207.0,185000000.0,237283207.0,66323594.0,7.1,432000.0,2124.0,Mark Andrews,2012
19517728,Lisa Picard is Famous,None,None,112521.0,8517.0,5.5,619.0,None,Griffin Dunne,2000
10906825,Specter,None,None,None,None,6.0,8.0,None,Junya Okabe,2005
26509205,How the War Started on My Island,None,2130000.0,None,None,7.8,2900.0,None,Vinko Bresan,1996
76390,To Fly!,120700000.0,None,86600000.0,None,7.0,244.0,None,Jim Freeman,1976
33675944,Parthiban Kanavu,None,None,None,None,6.8,27.0,None,Yoganand,1960
4409932,Namkeen,None,None,None,None,7.8,506.0,None,Gulzar,1982
2147602,S.O.S. Titanic,None,7000000.0,None,None,6.2,1500.0,None,William Hale,1979
3217052,Elvis: That's the Way it Is,29603.0,None,None,None,7.9,3200.0,None,Denis Sanders,1970
534408,Kill and Kill Again,None,650000.0,None,None,4.8,744.0,None,Ivan Hall,1981
20904377,Muqaddar,None,None,None,None,6.0,42.0,None,T.L.V. Prasad,1996
76383,The Ten Commandments,65500000.0,13282712.0,65500000.0,None,7.9,75000.0,2196.0,Cecil B. DeMille,1956
18612906,Doraemon: Nobita and Tin-Plate Labyrinth,25367941.0,None,None,None,7.0,545.0,None,Tsutomu Shibayama,1993
2657943,We Don't Live Here Anymore,3361213.0,3000000.0,2041014.0,101295.0,6.3,9900.0,None,John Curran,2004
25156814,Hello,None,None,None,None,7.0,18.0,None,K. Selva Bharathy,1999
28467353,Sudar na paralelama,None,None,None,None,5.9,55.0,None,Joze Babic,1961
36330277,The Story of William Tell,None,None,None,None,None,None,None,Jack Cardiff,1953
20319513,Tunneling the Channel,None,None,None,None,6.5,671.0,None,Georges Méliès,1907
1034728,Delivering Milo,None,None,None,None,5.7,1300.0,None,Nick Castle,2001
1653264,Gangster No. 1,30915.0,None,30915.0,5514.0,6.7,14000.0,None,Paul McGuigan,2000
1974703,Burn Up!,None,None,None,None,None,None,None,None,None
31580325,Smith's Wives,None,None,None,None,None,None,None,H. Manning Haynes,1935
8476747,Chal Mere Bhai,199227.0,None,199227.0,131137.0,4.7,3500.0,None,David Dhawan,2000
22107634,The year of the plague,None,None,None,None,6.5,144.0,None,Felipe Cazals,1979
33695305,Orson Welles' Magic Show,None,None,None,None,6.6,127.0,None,Orson Welles,1985
34395954,Sri Seetha Rama Kalyanam,None,None,None,None,8.3,105.0,None,N.T. Rama Rao,1961
32279612,Mogacho Anvddo,None,None,None,None,None,None,None,Al Jerry Braganza,1950
23973599,Misbehaving Husbands,None,None,None,None,5.2,159.0,None,William Beaudine,1940
22274150,The Chronicles of Narnia: The Voyage of the Dawn Treader,415686217.0,155000000.0,104386950.0,24005069.0,6.3,163000.0,3130.0,Michael Apted,2010
20519027,Box Car Bandit,None,None,None,None,None,None,None,None,None
13458785,Oil's Well That Ends Well,None,None,None,None,6.3,323.0,None,Jules White,1958
34901654,Le occasioni di Rosa,None,None,None,None,6.6,42.0,None,Salvatore Piscicelli,1981
11534154,Aborigenes en la Argentina,None,None,None,None,None,None,None,None,None
22637647,Fear Island,None,4000000.0,None,None,5.1,4400.0,None,Michael Storey,2009
8272243,The Genius Club,223827.0,2000000.0,None,None,5.7,2000.0,None,Timothy A. Chey,2006
34312203,The Victim,None,None,None,None,None,None,None,Will S. Davis,1916
32160178,Chilika Teerey,None,None,None,None,7.9,15.0,None,Biplab Roy Chowdhury,1977
19283524,Partner,None,None,None,None,5.6,53.0,None,Shankar Ray,2008
12576817,Futurama: Bender's Game,None,None,None,None,7.2,22000.0,None,Dwayne Carey-Hill,2008
13029374,Loins of Punjab Presents,39891.0,None,39891.0,14850.0,7.1,800.0,None,Manish Acharya,2007
35516683,Shanti Kranti,None,100000000.0,None,None,6.5,143.0,None,V. Ravichandran,1991
3644361,The Testament of Orpheus,1850.0,None,None,None,7.2,3600.0,None,Jean Cocteau,1960
16555994,Poco... Little Dog Lost,None,None,None,None,6.1,71.0,None,Dwight Brooks,1977
20338847,Lenny Bruce: Swear to Tell the Truth,None,None,21350.0,16445.0,7.9,603.0,None,Robert B. Weide,1998
29699527,Deilig er fjorden!,None,None,None,None,5.5,226.0,None,Jan Erik Düring,1985
31138370,Nelson,None,None,None,None,6.3,22.0,None,Walter Summers,1926
27444043,Easter Fever,None,None,None,None,None,None,None,None,None
7299797,The Supreme Impulse,None,None,None,None,None,None,None,Lucius Henderson,1915
27074481,Pheri Bhetaula,None,None,None,None,None,None,None,None,None
28540434,Sportszerelem,None,None,None,None,5.0,20.0,None,Zoltán Farkas,1938
14158218,Naug Ma Kja Kyay,None,None,None,None,None,None,None,Mg Myo Min,2004
28126383,Nils Karlsson Pyssling,None,None,None,None,5.7,1100.0,None,Staffan Götestam,1990
12970989,The Boycotted Baby,None,None,None,None,None,None,None,Oliver Hardy,1917
9092451,The Wolf Man,None,None,None,None,5.3,33.0,None,Edmund Mortimer,1923
2384316,Carry On Sergeant,None,73000.0,None,None,6.2,2900.0,None,Gerald Thomas,1958
19697999,Moll Flanders,3486957.0,None,3486957.0,955606.0,6.4,4400.0,None,Pen Densham,1996
11361834,Paranoid Park,4545747.0,3000000.0,486767.0,29828.0,6.6,32000.0,None,Gus Van Sant,2007
92566,Picnic,None,None,None,None,7.0,9600.0,None,Joshua Logan,1955
2330988,Flushed Away,178281554.0,149000000.0,64665672.0,18814323.0,6.6,136000.0,3539.0,David Bowers,2006
31418404,Thieves By Law,None,None,None,None,7.3,416.0,None,Alexander Gentelev,2010
6809379,Uyirile Kalanthathu,None,None,None,None,6.3,310.0,None,K. Subash,2000
11051467,Aaj Ki Awaaz,None,None,None,None,5.7,102.0,None,Ravi Chopra,1984
747039,Harlock Saga,None,None,None,None,None,None,None,None,None
35404186,One Night Only,None,None,None,None,6.6,31.0,None,Jose Javier Reyes,2008
31647141,Under Age,None,None,None,None,6.0,42.0,None,Edward Dmytryk,1941
1306774,Witchfinder General,None,83000.0,None,None,6.7,12000.0,2112.0,Michael Reeves,1968
8690279,Un tour de manège,None,None,None,None,6.2,108.0,None,Pierre Pradinas,1989
31323124,The Mother,None,None,None,None,7.0,9.0,None,Harry Bremer,1958
26202408,When My Baby Smiles at Me,None,None,None,None,5.8,200.0,None,Walter Lang,1948
14498040,Fools Rush In,None,None,None,None,None,None,None,John Ammonds,None
10142378,Conspiracy of Silence,2598.0,3000000.0,2598.0,2598.0,6.5,411.0,None,John Deery,2003
14884185,Confederate Honey,None,None,None,None,5.7,252.0,None,Friz Freleng,1940
13609396,Marty,None,343000.0,None,None,7.7,26000.0,None,Delbert Mann,1955
32968221,Daikaijū Tōkyō ni arawaru,None,None,None,None,6.1,19.0,None,Takeshi Miyasaka,1998
2560030,DinoCroc,17100.0,None,None,None,3.4,2000.0,None,Kevin O'Neill,2004
4218807,Dragon Hunters,None,None,None,None,7.5,833.0,None,Arthur Qwak,None
9244579,Battles Without Honor and Humanity: Police Tactics,None,None,None,None,7.3,1300.0,None,Kinji Fukasaku,1974
17314883,Lego Indiana Jones and the Raiders of the Lost Brick,None,None,None,None,None,None,None,None,None
21436464,Partly Cloudy,None,None,None,None,8.1,23000.0,None,Peter Sohn,2009
1940533,"Oh, God!",41687243.0,None,41687243.0,2040920.0,6.6,10000.0,None,Carl Reiner,1977
1376388,Smallpox,None,None,None,None,7.2,218.0,None,Daniel Percival,2002
3555951,10th & Wolf,143451.0,8000000.0,54702.0,20774.0,6.3,6800.0,None,Bobby Moresco,2006
2777580,The Linguini Incident,None,None,None,None,6.2,1400.0,None,Richard Shepard,1991
25081060,Extreme Close-Up,None,None,36000.0,None,4.6,153.0,None,Jeannot Szwarc,1973
26286079,Distant Trumpet,None,None,None,None,5.0,41.0,None,Terence Fisher,1952
35032079,The White Sound,640175.0,None,None,None,7.1,3500.0,None,Hans Weingartner,2001
15633473,Wedding Night,1238180.0,2800000.0,1238180.0,241697.0,6.2,426.0,None,Émile Gaudreault,2001
8273761,Rudolph the Red-Nosed Reindeer and the Island of Misfit Toys,None,None,None,None,5.3,2400.0,None,William R. Kowalchuk Jr.,2001
32300689,Artifact,None,None,None,None,3.5,358.0,None,Giles Daoust,2007
34150740,Two in a Taxi,None,None,None,None,6.5,26.0,None,Robert Florey,1941
31098177,The State I Am In,None,3000000.0,None,None,6.9,2700.0,None,Christian Petzold,2000
24716019,Dallas Doll,None,None,None,None,5.1,168.0,None,Ann Turner,1994
3877886,Viva Freedom!,None,None,None,None,5.9,109.0,None,In-kyu Choi,1946
19136298,Charley One-Eye,None,None,None,None,6.0,282.0,None,Don Chaffey,1973
34802759,Charice: One for the Heart,None,None,None,None,None,None,None,None,None
20904138,Ladki Jawan Ho Gayi,None,None,None,None,None,None,None,Anand Dasani,1977
19267820,King Jeff,None,None,None,None,None,None,None,None,None
16058327,Out Of Season,None,None,None,None,None,None,None,None,None
3190591,Bulldog Jack,None,None,None,None,6.0,355.0,None,Walter Forde,1935
13042539,Never Steal Anything Small,None,None,None,None,6.0,354.0,None,Charles Lederer,1959
7162122,Night Train to Venice,None,None,None,None,2.3,1100.0,None,Carlo U. Quinterio,1993
20927469,Girl No. 217,None,None,None,None,7.1,105.0,None,Mikhail Romm,1945
12733053,The Gay Bride,None,None,None,None,6.4,649.0,None,Jack Conway,1934
1844300,Last Present,None,None,None,None,6.8,296.0,None,Ki-hwan Oh,2001
36307042,Man of Tai Chi,5464885.0,25000000.0,100144.0,61054.0,6.0,41000.0,None,Keanu Reeves,2013
5474126,Loving,None,None,819227.0,None,6.1,703.0,None,Irvin Kershner,1970
7094678,Stopping the Show,None,None,None,None,5.9,184.0,None,Dave Fleischer,1932
27922055,The Mother of Invention,None,60000.0,None,None,6.2,236.0,None,Andrew Bowser,2009
11685387,Borderline,None,None,None,None,6.1,563.0,None,Kenneth MacPherson,1930
18394497,30 Winchester per El Diablo,None,None,None,None,4.7,95.0,None,Gianfranco Baldanello,1965
7351292,Straight Edge,151827.0,14000000.0,None,None,5.8,9200.0,None,Christian Duguay,2008
9916550,Battling with Buffalo Bill,None,None,None,None,5.8,70.0,None,Ray Taylor,1931
20579750,Pavitra Paapi,None,None,None,None,8.0,68.0,None,Rajendra Bhatia,1970
9055525,Manevri na petiya etazh,None,None,None,None,7.9,230.0,None,Petar B. Vasilev,1985
31156582,Nakshathragal Parayathirunnathu,None,None,None,None,3.6,30.0,None,C.S. Sudesh,2000
31212825,Sayahnam,None,None,None,None,7.0,11.0,None,Sarath,2000
33060580,Mostar Round-Trip,None,None,None,None,None,None,None,David Fisher,2011
25609036,Manuela,None,None,None,None,6.2,175.0,None,Guy Hamilton,1957
24094263,I'll Name the Murderer,None,None,None,None,5.2,190.0,None,Raymond K. Johnson,1936
61323,The Love Parade,None,650000.0,None,None,7.0,2500.0,None,Ernst Lubitsch,1929
26259482,Kathirvel,None,None,None,None,None,None,None,None,None
35874521,What's Your Hurry?,None,None,None,None,None,None,None,Sam Wood,1920
163451,Julia,20714400.0,7840000.0,20714400.0,None,7.1,10000.0,None,Fred Zinnemann,1977
32825025,Outside In,None,None,None,None,None,None,None,None,None
6269479,"Big Man, Little Love",None,None,None,None,7.6,1800.0,None,Handan Ipekçi,2001
28492955,Winter in Rio,None,None,None,None,6.5,79.0,None,Davor Zmegac,2002
13183597,S.O.S. - En segelsällskapsresa,None,None,None,None,6.2,5400.0,None,Lasse Åberg,1988
20069429,Rage,None,1000000.0,None,None,4.7,1100.0,None,Sally Potter,2009
19186516,Pinknic,None,None,None,None,None,None,None,None,None
22834770,Montana Belle,None,650000.0,None,None,5.6,513.0,None,Allan Dwan,1952
13161775,I Think I Do,345478.0,None,345478.0,33633.0,6.6,1700.0,None,Brian Sloan,1997
7196812,Hallucination Generation,None,None,None,None,4.7,100.0,None,Edward Mann,1966
25202200,Anything for Her,6548942.0,7930000.0,None,None,7.1,9600.0,None,Fred Cavayé,2008
22728861,Takekurabe,None,None,None,None,7.4,57.0,None,Heinosuke Gosho,1955
8960982,White Wolves II: Legend of the Wild,2700000.0,None,None,None,5.5,366.0,None,Terence H. Winkless,1996
24643029,Roamin' Wild,None,None,None,None,5.4,70.0,None,Bernard B. Ray,1936
5239234,Aces: Iron Eagle III,2517600.0,None,2517600.0,942814.0,3.7,3100.0,None,John Glen,1992
544413,Speak,None,1000000.0,None,None,7.2,29000.0,4871.0,Jessica Sharzer,2004
4676593,Walter Ray Williams Jr's Secrets to Better Bowling,None,None,None,None,None,None,None,None,None
20607769,Suryaa,None,None,None,None,None,None,None,None,None
10066083,Sayew,None,None,None,None,6.3,165.0,None,Kongdej Jaturanrasamee,2003
29590404,Gadhama,None,21000000.0,None,None,6.9,167.0,None,Kamal,2011
28809285,My Sister and I,None,None,None,None,7.4,11.0,None,Harold Huth,1948
23299382,The Legend of Gator Face,None,None,None,None,4.8,302.0,None,Vic Sarin,1996
12289802,Dennis the Menace Strikes Again,None,None,None,None,4.3,4800.0,None,Charles T. Kanganis,1998
29823419,Le insaziabili,None,None,None,None,None,None,None,Léo Joannon,1958
33446745,A Common Man,112633.0,None,None,None,4.5,2400.0,None,Chandran Rutnam,2013
9162690,Port of Seven Seas,None,None,None,None,5.9,138.0,None,James Whale,1938
9995174,The Return of the Tall Blond Man with One Black Shoe,None,None,None,None,6.7,4000.0,None,Yves Robert,1974
17556395,The Diary of a Chambermaid,None,None,None,None,6.6,1400.0,None,Jean Renoir,1946
673694,Young Guns,45661556.0,13000000.0,45661556.0,7011393.0,6.8,66000.0,1706.0,Christopher Cain,1988
23699986,Angels with Broken Wings,None,None,None,None,7.1,76.0,None,Bernard Vorhaus,1941
25478071,Jenifa,None,None,None,None,6.1,8.0,None,Muhydeen S. Ayinde,2008
24533327,The Philosopher Kings,None,None,None,None,7.1,178.0,None,Patrick Shen,2009
25011263,The Hook,None,None,None,None,6.5,754.0,None,George Seaton,1963
5527653,Space Amoeba,None,None,None,None,5.3,1400.0,None,Ishirô Honda,1970
18419529,The Inheritance,None,5000.0,None,None,5.3,192.0,None,Charles Henri Belleville,2007
34216608,205 – Room of Fear,1239888.0,None,None,None,5.1,916.0,None,Rainer Matsutani,2011
30604215,A Summer at Grandpa’s,None,None,None,None,7.6,1700.0,None,Hsiao-Hsien Hou,1984
5605738,Leave 'Em Laughing,None,None,None,None,6.7,1100.0,None,Clyde Bruckman,1928
31690407,Who's That Girl,None,None,None,None,None,None,None,None,None
7751402,Memories of Berlin: The Twilight of Weimar Culture,None,None,None,None,8.4,16.0,None,Gary Conklin,1976
26709220,Ee Thanutha Veluppan Kalathu,None,None,None,None,7.4,517.0,None,Joshiy,1990
36436187,Wayuu: La niña de Maracaibo,123251.0,None,None,None,5.6,16.0,None,Miguel Curiel,2011
22128743,Vidyarthikale Ithile Ithile,None,None,None,None,7.8,7.0,None,John Abraham,1971
9974310,Dance of a Dream,2217681.0,None,None,None,6.1,372.0,None,Andrew Lau,2001
30829144,Shera,None,10000000000.0,None,None,5.5,77.0,None,T.L.V. Prasad,1999
27946593,Uncle Vanya,None,None,None,None,5.9,63.0,None,John Goetz,1957
33002510,Mardon Wali Baat,None,None,None,None,4.7,73.0,None,Brij,1988
34973392,Ruz,None,None,None,None,None,None,None,None,None
2441782,For All Mankind,770132.0,None,770132.0,33777.0,8.1,6300.0,None,Al Reinert,1989
30483652,Aryamala,None,None,None,None,5.6,5.0,None,Bomman Irani,1941
33268766,The Man Upstairs,None,None,None,None,6.3,266.0,None,George Schaefer,1992
201553,Romy and Michele's High School Reunion,29235483.0,None,29235353.0,7429406.0,6.3,52000.0,2166.0,David Mirkin,1997
18935472,The Elm-Chanted Forest,None,None,None,None,8.0,1600.0,None,Milan Blazekovic,1986
17349312,Hannah and Her Brothers,None,None,None,None,5.6,83.0,None,Vladimír Adásek,2000
2610020,Human Traffic,104257.0,2200000.0,104257.0,None,7.1,27000.0,None,Justin Kerrigan,1999
27453399,The Ghost and the Guest,None,None,None,None,4.5,278.0,None,William Nigh,1943
32381746,The Ring,None,None,None,None,6.3,836.0,None,Kurt Neumann,1952
26478504,Aswang,None,70000.0,None,None,5.5,547.0,None,Wrye Martin,1994
28330177,Samotáři,696747.0,None,None,None,7.5,3200.0,None,David Ondricek,2000
1411408,Shadows and Fog,2735731.0,14000000.0,2735731.0,1111314.0,6.7,18000.0,None,Woody Allen,1991
16101054,Walking,None,None,None,None,6.9,910.0,None,Ryan Larkin,1968
6794558,Savannah Smiles,10413170.0,None,10413170.0,None,7.1,2200.0,None,Pierre De Moro,1982
27901373,How Democracy Works Now: Twelve Stories,None,None,None,None,None,None,None,Michael Camerini,2010
2773890,The Guilty,None,120000.0,None,None,6.3,690.0,None,John Reinhardt,1947
31174331,Evangeline,None,None,None,None,6.8,23.0,None,William Cavanaugh,1914
21239232,Song of the Sea,None,None,None,None,6.8,125.0,None,Alberto Cavalcanti,1953
27561427,Mattie the Goose-boy,None,None,None,None,8.2,2200.0,None,Attila Dargay,1977
34032784,Sundara Kandam,None,None,None,None,7.4,105.0,None,Bhagyaraj,1992
17016522,Beyond the Limits,None,None,None,None,4.7,1200.0,None,Olaf Ittenbach,2003
8420622,Invitation to the Dance,None,1500000.0,None,None,6.4,989.0,None,Gene Kelly,1956
21178164,Flash Future Kung Fu,None,None,None,None,5.2,88.0,None,Kirk Wong,1983
3915831,The Tin Mine,604100.0,70000000.0,None,None,8.1,722.0,None,Jira Maligool,2005
1205027,A Very Long Engagement,69424389.0,56600000.0,6524389.0,101749.0,7.6,75000.0,None,Jean-Pierre Jeunet,2004
20904229,Yaaron Ka Yaar,None,None,None,None,7.8,13.0,None,A. Bhimsingh,1977
3513144,Room 6,None,1000000.0,None,None,4.1,4000.0,None,Michael Hurst,2006
29141687,Aithe,None,12000000.0,None,None,8.0,1500.0,None,Chandra Sekhar Yeleti,2003
24479796,Inside/Out,None,None,None,None,6.9,91.0,None,Rob Tregenza,1997
2289768,The King of Marvin Gardens,None,None,None,None,6.5,5900.0,None,Bob Rafelson,1972
36025803,Sorrow is Only for Women,None,None,None,None,5.9,13.0,None,Kaneto Shindô,1958
14047780,Battle Beneath the Earth,None,None,None,None,4.5,962.0,None,Montgomery Tully,1967
20630740,Pink Aye,None,None,None,None,None,None,None,None,None
4227,Barry Lyndon,245878.0,11000000.0,None,None,8.1,178000.0,1774.0,Stanley Kubrick,1975
2312801,Milae,2129092.0,None,None,None,5.7,422.0,None,Young-Joo Byun,2002
30998892,Night Work,None,None,None,None,6.9,36.0,None,George Archainbaud,1939
1673325,The Phantom of the Opera,3953745.0,None,3953745.0,2050000.0,5.5,4400.0,None,Dwight H. Little,1989
1129299,Dead of Night,35275.0,None,None,None,7.5,14000.0,None,Alberto Cavalcanti,1945
22643367,Menschenwee,None,None,None,None,None,None,None,Theo Frenkel,1921
11953081,Paris by Night 88,None,None,None,None,None,None,None,None,None
7738646,Ai-Fak,746500.0,None,None,None,7.1,202.0,None,Pantham Thongsangl,2004
1267357,A Wedding,None,None,None,None,7.0,3700.0,None,Robert Altman,1978
9249428,Así No Hay Cama Que Aguante,None,None,None,None,None,None,None,None,None
29072105,La Yuma,None,None,None,None,6.6,250.0,None,Florence Jaugey,2009
2317340,Friday the 13th Part 3: 3D,36690067.0,2300000.0,36690067.0,9406522.0,5.6,59000.0,1317.0,Steve Miner,1982
23155212,City Rats,932.0,None,None,None,5.0,1300.0,None,Steve M Kelly,2009
2853320,Kannathil Muthamittal,None,None,None,None,8.4,9100.0,None,Mani Ratnam,2002
35289719,Amma,None,None,None,None,6.8,17.0,None,Jiten Hemdev,1986
23266862,Sons,384320.0,None,None,None,7.1,1500.0,None,Erik Richter Strand,2006
307604,Renaissance Man,24332324.0,40000000.0,24332324.0,5557590.0,6.2,19000.0,None,Penny Marshall,1994
12410964,La León,27765.0,None,1708.0,940.0,6.3,419.0,None,Santiago Otheguy,2007
7735549,Bastard,None,None,None,None,4.9,11.0,None,Helge Lunde,1940
12868224,11 x 14,None,None,None,None,None,None,None,None,None
31226397,Martín Romero El Rápido,None,None,None,None,None,None,None,Jaime Salvador,1966
9807152,Secret of the Incas,None,None,1400000.0,None,6.0,1900.0,None,Jerry Hopper,1954
14695159,Wait Till Your Mother Gets Home!,None,None,None,None,6.0,123.0,None,Bill Persky,1983
29034222,Gerusalemme liberata,None,None,None,None,5.5,109.0,None,Carlo Ludovico Bragaglia,1957
28379643,Všichni musí být v pyžamu,None,None,None,None,5.9,29.0,None,Jaroslav Papousek,1985
7224803,Walking Tall,57223890.0,46000000.0,46437717.0,15501114.0,6.3,109000.0,4993.0,Kevin Bray,2004
3900596,Lamhe,None,None,None,None,7.2,3100.0,None,Yash Chopra,1991
7021576,8 guys,None,None,None,None,4.4,63.0,None,Dane Cook,2003
